Longitude,Latitude,datetime,UHI Index,geometry,distancia_Bronx,distancia_Manhattan,air_temp,HR,wind_speed,wind_dir,solar_flux,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,LST,NDVI,NDBI,NDWI,SWIR_Diff
-73.90753833,40.80944167,2021-07-24 15:55:00,1.028365601,POINT (-73.90753833 40.80944167),0.495883377306772,0.36718544785326335,27.029823329426744,47.04473499414012,2.9403533411465097,178.18869196942725,614.1929331770698,1250.0,1250.0,1356.0,1458.0,1696.0,1549.0,1479.0,1591.0,1646.0,1496.0,1768.0,1905.0,45.47,0.04364,0.05267,-0.0797,-137.0
-73.90755,40.80939833,2021-07-24 15:55:00,1.028365601,POINT (-73.90755 40.80939833),0.4955347585729294,0.367568863755378,27.029652498612474,47.04447874791872,2.9406950027750542,178.2019313575334,614.186099944499,1141.0,1141.0,1765.0,1952.0,2086.0,1706.0,1616.0,1634.0,2043.0,1638.0,1582.0,1973.0,45.47,-0.0887,-0.01617,0.03854,-391.0
-73.90761333,40.80920333,2021-07-24 15:55:00,1.04134789,POINT (-73.90761333 40.80920333),0.49395540642000824,0.3693548375814699,27.02886576863979,47.043298652959685,2.942268462720419,178.26290293041623,614.1546307455916,1281.0,1281.0,1424.0,1640.0,1874.0,1795.0,1884.0,1960.0,1919.0,2048.0,2122.0,2472.0,46.66,0.08887,0.03967,-0.1584,-350.0
-73.90763833,40.80913833,2021-07-24 15:55:00,1.04134789,POINT (-73.90763833 40.80913833),0.49342506212761894,0.36997209158507216,27.028597029770527,47.042895544655785,2.9428059404589475,178.28373019278422,614.143881190821,1281.0,1281.0,1303.0,1530.0,1654.0,1795.0,1884.0,1960.0,1816.0,2048.0,2122.0,2472.0,46.66,0.1232,0.03967,-0.2013,-350.0
-73.90766,40.80906667,2021-07-24 15:55:00,1.03702046,POINT (-73.90766 40.80906667),0.492846261080243,0.3706184540432701,27.028311013732505,47.04246652059875,2.943377972534992,178.30589643573092,614.1324405493002,1281.0,1281.0,1342.0,1574.0,1710.0,1514.0,1906.0,2108.0,1953.0,2102.0,2122.0,2070.0,46.97,0.145,0.003307,-0.222,52.0
-73.90768,40.80899,2021-07-24 15:55:00,1.03702046,POINT (-73.90768 40.80899),0.4922301771548643,0.3712913478590988,27.02801061138431,47.04201591707646,2.9439787772313792,178.32917761771594,614.1204244553724,1281.0,1281.0,956.5,1142.0,1120.0,1514.0,1906.0,2108.0,2268.0,2102.0,2122.0,2070.0,46.97,0.297,0.003307,-0.376,52.0
-73.90770167,40.80891167,2021-07-24 15:55:00,1.039184175,POINT (-73.90770167 40.80891167),0.4915995162661384,0.3719855764584866,27.02770171482008,47.04155257223012,2.9445965703598387,178.35311710144376,614.1080685928032,1281.0,1281.0,980.5,1154.0,1084.0,1514.0,1906.0,2108.0,2446.0,2102.0,2122.0,2070.0,46.97,0.2925,0.003307,-0.3652,52.0
-73.90772667,40.808825,2021-07-24 15:55:00,1.039184175,POINT (-73.90772667 40.808825),0.4909006823594163,0.3727592031117464,27.027358334278365,47.04103750141754,2.945283331443271,178.37972909342676,614.0943333711346,1126.0,1126.0,1084.0,1191.0,1212.0,1462.0,1538.0,1682.0,1839.0,1734.0,1726.0,1906.0,46.97,0.171,0.01291,-0.2162,-180.0
-73.90775667,40.808735,2021-07-24 15:55:00,1.026201886,POINT (-73.90775667 40.808735),0.4901709511030654,0.3735854167322228,27.026995004311928,47.04049250646789,2.946009991376145,178.4078871658256,614.0798001724772,1126.0,1126.0,1126.0,1298.0,1433.0,1462.0,1538.0,1682.0,1525.0,1734.0,1726.0,1906.0,46.8,0.1289,0.01291,-0.198,-180.0
-73.907785,40.80864333,2021-07-24 15:55:00,1.026201886,POINT (-73.907785 40.80864333),0.4894299035654892,0.37441365614058575,27.026628952923843,47.03994342938576,2.946742094152308,178.43625614840192,614.0651581169537,1126.0,1126.0,1228.0,1373.0,1520.0,1506.0,1422.0,1485.0,1386.0,1483.0,1726.0,1752.0,46.8,0.03918,0.075,-0.0948,-26.0
-73.90781833,40.80855,2021-07-24 15:55:00,1.024038171,POINT (-73.90781833 40.80855),0.48867093350412405,0.3752823581113335,27.02624877444029,47.039373161660436,2.9475024511194245,178.4657199808777,614.0499509776116,1126.0,1126.0,1182.0,1383.0,1483.0,1506.0,1422.0,1485.0,1324.0,1483.0,1726.0,1752.0,46.03,0.03555,0.075,-0.1136,-26.0
-73.90785667,40.80845667,2021-07-24 15:55:00,1.024038171,POINT (-73.90785667 40.80845667),0.487906923573321,0.3761796072857182,27.025860214758012,47.03879032213702,2.9482795704839755,178.49583335625405,614.0344085903205,1126.0,1126.0,973.5,955.5,1033.0,1037.0,1086.0,1125.0,1131.0,1165.0,1726.0,1583.0,45.94,0.0815,0.2107,-0.0722,143.0
-73.90789333,40.80836,2021-07-24 15:55:00,1.024038171,POINT (-73.90789333 40.80836),0.48711861787803323,0.37709086920846413,27.0254632124071,47.038194818610656,2.949073575185801,178.5266010384498,614.0185284962839,1126.0,1126.0,1066.0,1194.0,1354.0,1037.0,1086.0,1125.0,1399.0,1165.0,1726.0,1583.0,45.94,-0.02974,0.2107,-0.02692,143.0
-73.90792833,40.80826167,2021-07-24 15:55:00,1.024038171,POINT (-73.90792833 40.80826167),0.48631906304419337,0.37800403714542874,27.025063549932888,47.03759532489934,2.9498729001342197,178.557574880201,614.0025419973156,1728.0,1728.0,1315.0,1433.0,1611.0,1572.0,1544.0,1519.0,1621.0,1544.0,2358.0,1854.0,45.03,0.02913,0.2164,-0.07196,504.0
-73.90800833,40.80806667,2021-07-24 15:55:00,1.019710741,POINT (-73.90800833 40.80806667),0.4847227419942831,0.37987496280305266,27.024253540949612,47.03638031142443,2.951492918100768,178.62035057640477,613.9701416379846,1728.0,1728.0,2636.0,2908.0,3240.0,2494.0,2344.0,2364.0,3300.0,2472.0,2358.0,2374.0,45.03,-0.1032,-0.001271,0.0544,-16.0
-73.90802667,40.80797667,2021-07-24 15:55:00,1.015383311,POINT (-73.90802667 40.80797667),0.48400469636800325,0.3806298957577129,27.023911789223266,47.03586768383491,2.9521764215534603,178.6468363351966,613.9564715689307,1728.0,1728.0,2508.0,2904.0,3272.0,2804.0,2794.0,2698.0,3270.0,2712.0,2358.0,2824.0,44.03,-0.03677,-0.06726,-0.03647,-466.0
-73.90804667,40.807885,2021-07-24 15:55:00,1.015383311,POINT (-73.90804667 40.807885),0.48327199628923834,0.38140593869171235,27.02356161837292,47.03534242755938,2.9528767632541615,178.67397457609874,613.9424647349167,1728.0,1728.0,2232.0,2608.0,2904.0,2804.0,2794.0,2698.0,2932.0,2712.0,2358.0,2824.0,44.03,0.01697,-0.06726,-0.09454,-466.0
-73.90808667,40.80778833,2021-07-24 15:55:00,1.006728452,POINT (-73.90808667 40.80778833),0.4824802567295424,0.38233376472987757,27.023160237811748,47.03474035671763,2.9536795243765073,178.70508156958965,613.9264095124698,1658.0,1658.0,1963.0,2164.0,2436.0,2076.0,2324.0,2052.0,2432.0,2158.0,2408.0,2546.0,44.03,-0.02657,0.07983,-0.02216,-138.0
-73.90813,40.80769167,2021-07-24 15:55:00,1.006728452,POINT (-73.90813 40.80769167),0.4816852065724716,0.3832804756412652,27.02275344165779,47.03413016248669,2.954493116684419,178.73660827152122,613.9101376663117,1658.0,1658.0,2972.0,3328.0,3770.0,4836.0,4640.0,4910.0,3840.0,4850.0,2408.0,4210.0,43.25,0.1923,-0.342,-0.2461,-1800.0
-73.90817333,40.80759667,2021-07-24 15:55:00,1.004564737,POINT (-73.90817333 40.80759667),0.4809030265311163,0.3842148642492106,27.022352598024458,47.03352889703669,2.9552948039510807,178.76767365310437,613.8941039209784,1658.0,1658.0,2200.0,2596.0,2952.0,2952.0,3398.0,3488.0,3176.0,3466.0,2408.0,3120.0,43.25,0.1466,-0.1832,-0.2264,-712.0
-73.90821333,40.8075,2021-07-24 15:55:00,1.004564737,POINT (-73.90821333 40.8075),0.4801112113322835,0.3851414040639881,27.021951926079947,47.03292788911992,2.9560961478401078,178.7987257288042,613.8780770431979,1658.0,1658.0,1610.0,1992.0,2070.0,2952.0,3398.0,3488.0,3594.0,3466.0,2408.0,3120.0,43.25,0.273,-0.1832,-0.3684,-712.0
-73.908245,40.80741333,2021-07-24 15:55:00,1.004564737,POINT (-73.908245 40.80741333),0.47940553950685993,0.3859472434193555,27.021600045191157,47.03240006778673,2.956799909617683,178.82599649768522,613.8640018076463,1658.0,1658.0,1556.0,1717.0,1790.0,2017.0,2424.0,2344.0,2904.0,2370.0,2408.0,2502.0,42.3,0.1544,0.013466,-0.202,-94.0
-73.90827,40.80732833,2021-07-24 15:55:00,1.004564737,POINT (-73.90827 40.80732833),0.47871960590743856,0.3867017645221632,27.021265442368172,47.031898163552256,2.957469115263656,178.8519282164667,613.8506176947269,1658.0,1658.0,1867.0,2060.0,2172.0,2017.0,2424.0,2344.0,2924.0,2370.0,2408.0,2502.0,42.3,0.0645,0.013466,-0.1132,-94.0
-73.90829833,40.80723833,2021-07-24 15:55:00,1.000237307,POINT (-73.90829833 40.80723833),0.47799143307999725,0.387511066620276,27.020908169876122,47.03136225481419,2.95818366024775,178.87961683460028,613.836326795045,849.0,849.0,1936.0,2080.0,2178.0,1580.0,2428.0,2816.0,2904.0,2852.0,2472.0,2162.0,42.3,0.1503,-0.06506,-0.1852,310.0
-73.90836333,40.80704833,2021-07-24 15:56:00,1.000237307,POINT (-73.90836333 40.80704833),0.4764488870290142,0.38924845054651036,27.038131138777448,46.88820399365382,2.9187741498832804,179.997687525895,583.6738990723242,849.0,849.0,568.5,705.5,565.5,906.0,2266.0,2940.0,2896.0,2892.0,2472.0,1643.0,41.78,0.613,-0.0865,-0.6763,829.0
-73.90839667,40.806955,2021-07-24 15:56:00,1.000357514,POINT (-73.90839667 40.806955),0.4756897243436512,0.39010940534290184,27.037792183997357,46.88767673066256,2.919357905337885,180.02951161358143,583.7155151869911,849.0,849.0,531.0,743.5,501.5,906.0,2266.0,2940.0,3360.0,2892.0,2472.0,1643.0,41.78,0.596,-0.0865,-0.6934,829.0
-73.90842833,40.80687167,2021-07-24 15:56:00,1.000357514,POINT (-73.90842833 40.80687167),0.4750099680804858,0.3908888101190914,27.037486811177324,46.88720170627584,2.91988382519461,180.0581827283513,583.7530081832286,849.0,849.0,615.0,783.0,586.5,1020.0,2460.0,2984.0,3092.0,2950.0,2472.0,1658.0,41.66,0.584,-0.0939,-0.6577,814.0
-73.908455,40.80679667,2021-07-24 15:56:00,1.004684943,POINT (-73.908455 40.80679667),0.4744000137831781,0.3915792757548865,27.037214883802868,46.886778708137804,2.920352144561718,180.0837136873969,583.7863948219806,849.0,849.0,680.5,819.0,739.5,1020.0,2460.0,2984.0,2684.0,2950.0,2472.0,1658.0,41.66,0.569,-0.0939,-0.629,814.0
-73.90848,40.80674,2021-07-24 15:56:00,1.004684943,POINT (-73.90848 40.80674),0.4739341845606325,0.3921292597784817,27.03700208749952,46.886447691665914,2.920718627084164,180.10369289587862,583.8125214792259,986.5,986.5,496.0,664.5,466.0,1211.0,2318.0,2750.0,3720.0,2748.0,2324.0,1738.0,41.66,0.611,-0.084,-0.6943,586.0
-73.90849667,40.80669667,2021-07-24 15:56:00,1.004684943,POINT (-73.90849667 40.80669667),0.4735804989231067,0.39253531171347056,27.036843167528612,46.8862004828223,2.9209923225896066,180.1186137153689,583.8320333200978,986.5,986.5,496.0,664.5,466.0,1211.0,2318.0,2750.0,3720.0,2748.0,2324.0,1738.0,41.66,0.611,-0.084,-0.6943,586.0
-73.90853,40.80663333,2021-07-24 15:56:00,1.006848658,POINT (-73.90853 40.80663333),0.4730543217269445,0.39318138235564803,27.036597248322913,46.885817941835654,2.921415850110536,180.14170279634862,583.8622267336866,986.5,986.5,746.5,883.0,754.5,1211.0,2318.0,2750.0,3240.0,2748.0,2324.0,1738.0,42.1,0.514,-0.084,-0.573,586.0
-73.90859333,40.80654167,2021-07-24 15:56:00,1.004684943,POINT (-73.90859333 40.80654167),0.4722773850454026,0.39420483912325077,27.036218518827056,46.88522880706431,2.922068106464517,180.17726128790432,583.9087262995672,986.5,986.5,586.0,749.0,558.5,1001.0,2228.0,2734.0,3354.0,2948.0,2324.0,1580.0,42.1,0.57,-0.0811,-0.647,744.0
-73.90863333,40.80648333,2021-07-24 15:56:00,1.004684943,POINT (-73.90863333 40.80648333),0.4717831330297443,0.39485432107040086,27.035978061053292,46.88485476163846,2.9224822281859972,180.19983760110756,583.9382491706791,986.5,986.5,586.0,749.0,558.5,1001.0,2228.0,2734.0,3354.0,2948.0,2324.0,1580.0,42.1,0.57,-0.0811,-0.647,744.0
-73.908675,40.80643,2021-07-24 15:56:00,1.004684943,POINT (-73.908675 40.80643),0.4713260369341167,0.3954779924275468,27.035750559006097,46.884500869565045,2.9228740372672792,180.22119751553876,583.9661813664738,986.5,986.5,636.5,795.0,633.5,1001.0,2228.0,2734.0,3028.0,2948.0,2324.0,1580.0,41.78,0.55,-0.0811,-0.6226,744.0
-73.90871333,40.80638833,2021-07-24 15:56:00,1.004684943,POINT (-73.90871333 40.80638833),0.47096289752485754,0.39599923248595226,27.03556407049387,46.8842107763238,2.923195211927226,180.2387067147423,583.9890780115861,986.5,986.5,636.5,795.0,633.5,1001.0,2228.0,2734.0,3028.0,2948.0,2324.0,1580.0,42.22,0.55,-0.0811,-0.6226,744.0
-73.90875333,40.80634667,2021-07-24 15:56:00,1.004684943,POINT (-73.90875333 40.80634667),0.4705980580927741,0.39653021104675845,27.03537513300254,46.88391687355951,2.9235206042734028,180.25644584587263,584.0122753369103,986.5,986.5,891.0,991.5,933.5,1398.0,1730.0,1770.0,1765.0,1955.0,2324.0,1716.0,42.22,0.282,0.1354,-0.3306,608.0
-73.9088,40.80631167,2021-07-24 15:56:00,1.004684943,POINT (-73.9088 40.80631167),0.4702779872403814,0.397053209499276,27.035196570863526,46.88363911023215,2.9238281279572647,180.2732108467025,584.034198799534,986.5,986.5,891.0,991.5,933.5,1398.0,1730.0,1770.0,1765.0,1955.0,2324.0,1716.0,42.22,0.282,0.1354,-0.3306,608.0
-73.90885167,40.80628333,2021-07-24 15:56:00,1.004684943,POINT (-73.90885167 40.80628333),0.47000435535463436,0.3975584054415944,27.035030925223644,46.883381439236786,2.924113406559278,180.28876313178,584.0545364030969,986.5,986.5,960.0,1042.0,1070.0,1131.0,2004.0,2492.0,1617.0,2460.0,2324.0,1581.0,42.22,0.4104,-0.03488,-0.4438,743.0
-73.90889833,40.80626,2021-07-24 15:56:00,1.004684943,POINT (-73.90889833 40.80626),0.46977470696825807,0.397998564414912,27.034888342480297,46.88315964385824,2.924358965728373,180.30215006712746,584.0720423954743,986.5,986.5,960.0,1042.0,1070.0,1131.0,2004.0,2492.0,1617.0,2460.0,2324.0,1581.0,42.22,0.4104,-0.03488,-0.4438,743.0
-73.90893667,40.80624833,2021-07-24 15:56:00,1.004684943,POINT (-73.90893667 40.80624833),0.46964416152753474,0.3983070172140626,27.034794249136272,46.883013276434205,2.9245210153764187,180.31098438664992,584.0835949671575,986.5,986.5,995.0,1132.0,1122.0,1131.0,2004.0,2492.0,2047.0,2460.0,2324.0,1581.0,41.72,0.3752,-0.03488,-0.4292,743.0
-73.90896333,40.80624333,2021-07-24 15:56:00,1.004684943,POINT (-73.90896333 40.80624333),0.4695775221228332,0.39849938339769664,27.034738400352737,46.882926400548705,2.9246171993925127,180.31622796688217,584.0904519566919,986.5,986.5,995.0,1132.0,1122.0,1131.0,2004.0,2492.0,2047.0,2460.0,2324.0,1581.0,41.72,0.3752,-0.03488,-0.4292,743.0
-73.909165,40.80621667,2021-07-24 15:56:00,1.015503518,POINT (-73.909165 40.80621667),0.469158687856449,0.39987460238146944,27.03435058417852,46.882323130944364,2.92528510502588,180.35263959657217,584.1380671647482,1087.0,1087.0,1042.0,1144.0,1208.0,1195.0,1971.0,2276.0,1995.0,2218.0,2364.0,1634.0,41.72,0.331,0.01897,-0.3718,730.0
-73.909225,40.806185,2021-07-24 15:56:00,1.015503518,POINT (-73.909225 40.806185),0.4688493688991232,0.4004522943276959,27.03416248690605,46.88203053518719,2.9256090503284704,180.37029984048755,584.1611613298684,1500.0,1500.0,1227.0,1295.0,1323.0,1458.0,1494.0,1572.0,1595.0,1586.0,1930.0,1586.0,41.66,0.09656,0.10223,-0.1232,344.0
-73.90930167,40.80615,2021-07-24 15:56:00,1.015503518,POINT (-73.90930167 40.80615),0.4684962863881511,0.4011515832510689,27.03393902864352,46.881682933445475,2.9259938951139426,180.39128008846978,584.1885970387681,1500.0,1500.0,1165.0,1287.0,1304.0,1266.0,1382.0,1574.0,1866.0,1722.0,1930.0,1712.0,41.66,0.10034,0.1016,-0.1493,218.0
-73.90947667,40.80609667,2021-07-24 15:56:00,1.015503518,POINT (-73.90947667 40.80609667),0.4678952455548324,0.40255857904022563,27.033510883220142,46.88101692945356,2.9267312566764234,180.43147818655342,584.241163782416,1500.0,1500.0,876.0,1039.0,999.0,1266.0,1382.0,1574.0,1688.0,1722.0,1930.0,1712.0,42.47,0.2048,0.1016,-0.285,218.0
-73.90954667,40.80606833,2021-07-24 15:56:00,1.013339803,POINT (-73.90954667 40.80606833),0.4675999929615563,0.4031711448881984,27.033318301616937,46.88071735807079,2.9270629249930566,180.4495594592989,584.2648085236985,1500.0,1500.0,876.0,1039.0,999.0,1266.0,1382.0,1574.0,1688.0,1722.0,1930.0,1712.0,42.47,0.2048,0.1016,-0.285,218.0
-73.909595,40.80603667,2021-07-24 15:56:00,1.013339803,POINT (-73.909595 40.80603667),0.4673022004510813,0.4036801702321212,27.03314833207293,46.88045296100234,2.9273556503188383,180.46551771093021,584.285677006601,1500.0,1500.0,1266.0,1369.0,1383.0,2684.0,2724.0,2912.0,1942.0,3040.0,1930.0,3244.0,42.47,0.3606,-0.2029,-0.394,-1314.0
-73.90964667,40.80601333,2021-07-24 15:56:00,1.011176088,POINT (-73.90964667 40.80601333),0.46706519678478753,0.4041495429838755,27.032998882097854,46.88022048326332,2.9276130363870316,180.47954940303498,584.3040261424303,1500.0,1500.0,1844.0,2230.0,2462.0,1936.0,1934.0,2024.0,2472.0,2004.0,1930.0,2600.0,42.47,-0.0484,-0.02377,-0.04654,-670.0
-73.9097,40.80599,2021-07-24 15:56:00,1.011176088,POINT (-73.9097 40.80599),0.4668263263058584,0.4046285654248857,27.032847018319373,46.879984250719026,2.9278745795610734,180.49380772445855,584.3226716396765,1500.0,1500.0,1844.0,2230.0,2462.0,1936.0,1934.0,2024.0,2472.0,2004.0,1930.0,2600.0,42.47,-0.0484,-0.02377,-0.04654,-670.0
-73.90976,40.80597167,2021-07-24 15:56:00,1.004684943,POINT (-73.90976 40.80597167),0.46661879289840036,0.4051110592722571,27.03270048516193,46.87975631025189,2.9281269422211187,180.5075655597965,584.3406626551184,2418.0,2418.0,4400.0,4616.0,4976.0,4550.0,4416.0,4300.0,4940.0,4376.0,3140.0,5424.0,42.0,-0.03546,-0.1559,0.01149,-2284.0
-73.90987167,40.80591167,2021-07-24 15:56:00,1.004684943,POINT (-73.90987167 40.80591167),0.4660313556643846,0.4061934359470344,27.032348680813374,46.87920905904303,2.9287328274880746,180.5405960791886,584.3838564112466,2418.0,2418.0,2366.0,2612.0,2748.0,4550.0,4416.0,4300.0,2844.0,4376.0,3140.0,5424.0,42.0,0.2443,-0.1559,-0.2903,-2284.0
-73.90990833,40.80590333,2021-07-24 15:56:00,1.004684943,POINT (-73.90990833 40.80590333),0.46592640586263734,0.4064677987328511,27.03226801969452,46.87908358619148,2.92887174385944,180.54816926201462,584.3937598041729,2418.0,2418.0,2366.0,2612.0,2748.0,4550.0,4416.0,4300.0,2844.0,4376.0,3140.0,5424.0,42.0,0.2443,-0.1559,-0.2903,-2284.0
-73.90994667,40.805895,2021-07-24 15:56:00,1.002521229,POINT (-73.90994667 40.805895),0.4658196031491467,0.4067519053481913,27.032184887428286,46.8789542693329,2.9290149160957255,180.5559744581218,584.4039665990823,2418.0,2418.0,3552.0,3932.0,4256.0,4550.0,4416.0,4300.0,4416.0,4376.0,3140.0,5424.0,42.0,0.0447,-0.1559,-0.0953,-2284.0
-73.90998333,40.80588667,2021-07-24 15:57:00,1.002521229,POINT (-73.90998333 40.80588667),0.46571457168296104,0.4070261338876352,27.050759381322905,46.73748399464971,2.885205850681011,181.6693957611931,555.2897518434035,2418.0,2418.0,3552.0,3932.0,4256.0,4550.0,4416.0,4300.0,4416.0,4376.0,3140.0,5424.0,42.0,0.0447,-0.1559,-0.0953,-2284.0
-73.910005,40.80574833,2021-07-24 15:57:00,1.011296294,POINT (-73.910005 40.80574833),0.4646184848661349,0.4081390928978069,27.050354195649703,46.73682556793077,2.8857629809816525,181.7157388725647,555.421943669283,2418.0,2418.0,1084.0,1235.0,1316.0,1842.0,1814.0,1832.0,1350.0,2018.0,3140.0,2854.0,42.12,0.1946,0.2632,-0.2566,286.0
-73.90990833,40.80571167,2021-07-24 15:57:00,1.011296294,POINT (-73.90990833 40.80571167),0.4644407527418486,0.4078323321876409,27.050383614312032,46.73687337325705,2.8857225303209573,181.71237411306146,555.4123458306999,2418.0,2418.0,1193.0,1254.0,1302.0,1713.0,1798.0,1746.0,1371.0,1812.0,3140.0,2500.0,42.66,0.164,0.2852,-0.1881,640.0
-73.90979167,40.80562667,2021-07-24 15:57:00,1.011296294,POINT (-73.90979167 40.80562667),0.4639092602997491,0.40774986841877314,27.050308505245813,46.73675132102444,2.8858258052870065,181.72096471251007,555.4368501635533,1644.0,1644.0,1703.0,1828.0,1899.0,2108.0,2066.0,2120.0,1819.0,2074.0,1919.0,1868.0,42.66,0.074,-0.04974,-0.1091,51.0
-73.90964,40.80555333,2021-07-24 15:57:00,1.013460009,POINT (-73.90964 40.80555333),0.4635047512793251,0.4073755742991916,27.050312172698188,46.736757280634556,2.8858207625399896,181.72054524764457,555.4356536572157,1644.0,1644.0,1992.0,2096.0,2192.0,2108.0,2066.0,2120.0,2144.0,2074.0,1919.0,1868.0,44.03,0.00569,-0.04974,-0.03113,51.0
-73.90940833,40.80539,2021-07-24 15:57:00,1.013460009,POINT (-73.90940833 40.80539),0.46248512666308406,0.40715903142328935,27.050179077449158,46.73654100085488,2.8860037685074107,181.73576801675281,555.4790759822129,1644.0,1644.0,1006.0,1067.0,1077.0,1315.0,1386.0,1349.0,1142.0,1427.0,1919.0,1670.0,44.28,0.1167,0.1744,-0.1456,249.0
-73.90931,40.80531333,2021-07-24 15:57:00,1.011296294,POINT (-73.90931 40.80531333),0.46199390204022583,0.4071155246333734,27.05010291698101,46.73641724009414,2.8861084891511113,181.74447887029697,555.5039233349455,1644.0,1644.0,1006.0,1067.0,1077.0,1315.0,1386.0,1349.0,1142.0,1427.0,1919.0,1670.0,44.25,0.1167,0.1744,-0.1456,249.0
-73.90921167,40.80523667,2021-07-24 15:57:00,1.011296294,POINT (-73.90921167 40.80523667),0.4615018807296456,0.40706981627005656,27.050026956143768,46.73629380373362,2.8862129353023196,181.7531668910565,555.5287055580957,1644.0,1644.0,875.0,921.0,985.0,2536.0,2256.0,2568.0,1135.0,2394.0,1919.0,2422.0,44.25,0.4722,-0.1447,-0.4917,-503.0
-73.90911833,40.80516667,2021-07-24 15:57:00,1.011296294,POINT (-73.90911833 40.80516667),0.46105553119187326,0.4070050729154884,27.04996252252815,46.736189099108245,2.88630153152379,181.7605364858425,555.5497270251901,1644.0,1644.0,3260.0,3228.0,3596.0,2536.0,2256.0,2568.0,3628.0,2394.0,1919.0,2422.0,44.25,-0.1139,-0.1447,0.1187,-503.0
-73.90902667,40.80509833,2021-07-24 15:57:00,1.011296294,POINT (-73.90902667 40.80509833),0.46061956934714865,0.4069369075532714,27.04990048039029,46.73608828063422,2.8863868394633534,181.76763255536076,555.5699682726685,1690.0,1690.0,2001.0,2254.0,2548.0,2572.0,2594.0,2614.0,2512.0,2784.0,2672.0,3076.0,44.25,0.074,0.01097,-0.1328,-404.0
